,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
0,"5,9",--,Lindsay Shonteff,Len Deighton,"Un espía británico es incriminado, por lo que debe eludir al KGB, la CIA y la Inteligencia británica para llegar al corazón de la conspiración en el Ártico.",1h 43min,Spy Story
1,"4,3",--,Jeff Kahn,Jeff Kahn,"Añade un argumento en tu idioma
A European woman living in Greenwich Village sees her life starting to come apart. She's broke, seems to be hallucinating and seeing people she dreams about appear in her real life, and on top of that finds herself accused of a pair of murders.",1h 33min,Alucinación
2,"4,6",16%,Lucio Fulci,Piero RegnoliLucio FulciAntonio Tentori,"Un equipo arqueológico desata accidentalmente en Sicilia los fantasmas vengativos de cinco monjas demoníacas que fueron asesinadas 500 años antes, y los fantasmas se proponen ahora matar al grupo y a la gente del pueblo por igual.",1h 28min,Demonia
3,"4,4",--,Graeme Campbell,Graeme CampbellDean ParisotMichael Taav,"Añade un argumento en tu idioma
The alleys of downtown Manhattan become a modern killing field when corpses begin turning up, disfigured and gruesomely posed to appear as pieces of art. In the frightening climate of the ""Art Killer"", Peter Sherwood, a struggling musician, is hired to compose for a patron of the arts, and thinks his dreams are coming true. But as the body count continues to rise, the... Leer todo",1h 23min,Still Life
4,"4,6",--,Nico Mastorakis,Nico MastorakisFred Perry,"Scott is a fashion photographer concerned about the sudden appearance of nightmares in his nightly dreams. In these, he seems to be involved in the murder of a beautiful young woman. When he actually meets this dreamwoman in reality, he begins to suspect that something strange must be responsible. As he attempts to solve the enigma of his troubling dreams, he is falli... Leer todo",1h 52min,En el frío de la noche
5,"5,1",--,Anthony J. Christopher,Anthony J. Christopher,"Añade un argumento en tu idioma
Detective double investigates case of beautiful woman murdered along with lover.",1h 31min,Triángulo de platino
6,"5,2",--,Lorenzo Onorati,Lorenzo Onorati,"A turbid story about passion and the murder of an old farmer, who was after the beautiful Camilla. A young policeman, who investigates the mysterious death of the farmer, also falls on her. There is no more deadly murder weapon than the beautiful body of a woman who is out for revenge. She agrees to marry the rich landowner who caused the ruin of her family. Far from ... Leer todo",1h 40min,Abatjour 2
7,"5,9",--,Walter Hill,John FasanoRoger SpottiswoodeJeb Stuart,"Jack Cates vuelve a contar con la ayuda del exconvicto Reggie Hammond, esta vez para acabar con El Témpano, un despiadado capo de la droga que opera en la zona de la bahía de San Francisco.",1h 35min,48 horas más
8,"6,4",--,Bruno Gamulin,Bruno GamulinAntun Gustav Matos,"Añade un argumento en tu idioma
Zegreb, Yugoslavia in 1890. A group of high-school students run away on an adventure that ends in scandal. The ringleader, Gusta, is expelled from school and sent to stay with his uncle in rural Turopolje. Here, a totally new world opens up to him, where the internal tragedies of the people are played out against the castle of Brezovica and a small town of wooden-fram... Leer todo",1h 45min,Ljeto za sjecanje
9,"4,6",--,Andrew Prowse,Frederick BaileyDavid PhillipsJohn Trayne,"Añade un argumento en tu idioma
Two U.S. Marine investigators looking into a series of grisly murders in Manila discover that the crimes are tied to an amulet with a 400-year-old curse on it that has unleashed supernatural forces which can possess people.",1h 28min,Enemigo sobrenatural
10,"3,4",--,Greydon Clark,John PlattRoy Langsdon,Una niña asesinada por un maniaco reaparece como fantasma. La madre de la víctima no puede controlar las visiones de su desdichada hija.,1h 34min,Visión invisible
11,"6,7",--,András Monory Mész,Géza BereményiAndrás Monory Mész,"Añade un argumento en tu idioma
In a deserted industrial area on the edge of town, somewhere in Eastern Europe, there is a bathtub standing in the middle of an empty workshop. Eckermann, the meteorologist is having a bath in it. He spends most of his time daydreaming which earned him the nickname Little Cloud with his friends. He's got two friends: Berlioz, the restless hedonist and Vero, the strong... Leer todo",1h 38min,Meteo
12,"6,5",--,Christopher Rawlence,Christopher Rawlence,,1h 15min,The Missing Reel
13,"4,1",--,Larry Brand,Larry BrandRebecca Reynolds,"Añade un argumento en tu idioma
Morrison (from Larry Brand's The Drifter) makes his return. In this film he must figure out who's stalking the star of a soap opera, and do everything to protect her once he does.",1h 20min,Overexposed
14,"4,9",38%,Claude Chabrol,Sollace MitchellThomas BauermeisterClaude Chabrol,"Investigando una serie de suicidios, un detective de la policía revela un siniestro complot.",1h 56min,Dr. M
15,"3,8",--,Marek Piestrak,Wojciech JedrkiewiczWojciech NizynskiJerzy Siewierski,"Añade un argumento en tu idioma
Krakow, second half of the 19th century. The young artist Kamil is getting ready to marry Krystyna. They arrive at the palace of Stefani Ziembalska, Kamil's cousin. The she-wolf Julia once haunted this palace before she was rendered harmless. During the night, Krystyna is attacked by something that looks like a werewolf.",1h 30min,Powrót wilczycy
16,"3,4",--,Vince Martin,Denis WhitburnPhillip Avalon,"Añade un argumento en tu idioma
A gem with magic powers falls into the wrong hands. A man known as ""The Protector"" is charged with tracking down the criminals who stole it and getting it back.",1h 24min,Sher Mountain Killings Mystery
17,"6,4",--,Lino Brocka,Ricky Lee,Un joven enamorado ayuda a la amante de un político corrupto a defenderse y revelar la verdad sobre el político y su gobierno.,2h,Gumapang ka sa lusak
18,"5,1",--,James Keach,Sandra K. Bailey,"Añade un argumento en tu idioma
When Rachel, a radio personality, discovers a Purple Heart at a garage sale she decides to find out its history. She finds that the medal belonged to a man named Harlan Erickson, a long-lost brother of the town's leading citizen.",1h 33min,Falsa identidad
19,"4,7",--,Alec Mills,Michael Rymer,Young nurse investigates suspicious deaths in a psychiatric ward.,1h 40min,Aguja mortal
20,"5,9",--,José Buil,José Buil,"Añade un argumento en tu idioma
A sports journalist is assigned to discover the truth behind the mask of ""El Angel Enmascarado"" (The Masked Angel), a very popular and recently deceased wrestler.",1h 35min,La leyenda de una máscara
21,"5,6",--,F.J. Ossang,F.J. Ossang,"Añade un argumento en tu idioma
The world after the atomic age. An engineer disappears, together with his consortium (Kryo'Corp) and his discovery: a new energy source powered by the fusion of two primary substances. Ulysses, Kryo'Corp's heir, organises an expedition to the only place these substances occur.",1h 48min,Le trésor des îles chiennes
22,"6,0",--,Rockne S. O'Bannon,Rockne S. O'Bannon,"La psíquica Cayce Bridges ayuda a la policía a resolver asesinatos vinculándose mentalmente con el asesino. Entonces descubre a un asesino con el mismo talento, que quiere compartir el miedo de sus víctimas con ella.",1h 30min,Agente oculto
23,"7,2",--,Barbet Schroeder,Alan DershowitzNicholas Kazan,"La multimillonaria Sunny von Bülow permanece en muerte cerebral y su marido es declarado culpable por intento de homicidio, pero declara ser inocente y contrata a Alan Dershowitz para la apelación.",1h 51min,El misterio Von Bulow
24,"6,4",--,Zinoviy Royzman,Zinoviy RoyzmanLeonid SlavinGeorgiy Vayner,Añade un argumento en tu idioma,2h 30min,Kodeks molchaniya
25,"7,4",--,Adrian Lyne,Bruce Joel Rubin,"En duelo por la muerte de su hijo, un atormentado veterano de la guerra de Vietnam intenta descubrir su pasado mientras sufre un grave caso de disociación. Para ello, debe descifrar la realidad y la vida a partir de sus propios delirios.",1h 53min,La escalera de Jacob
26,"6,5",--,William Peter Blatty,William Peter Blatty,Un lugarteniente de policía descubre más de lo que esperaba durante la investigación de una serie de asesinatos que parecen obra de un asesino difunto.,1h 50min,El exorcista III
27,"7,3",--,György Fehér,Friedrich DürrenmattGyörgy Fehér,"Cuando una colegiala aparece asesinada en el bosque, un detective retirado intenta encontrar a su asesino.",1h 45min,Szürkület
28,"7,6",--,Zbigniew Rybczynski,Zbigniew Rybczynski,Añade un argumento en tu idioma,52min,The Orchestra
29,"5,6",--,Martin Campbell,James CressonJeff Burkhart,Un abogado es contratado para defender a una antigua amiga de la universidad acusada de asesinar a su marido.,1h 44min,Sin defensa
30,"5,9",--,Simon Callow,Edward AlbeeMichael HirstCarson McCullers,"En el Sur rural de principios del siglo XX, Miss Amelia es la excéntrica del pueblo, vende licor de maíz y dispensa medicinas. Acoge en su casa al hijo de su hermanastra, un ladrón llamado Lymon. Éste le propone abrir un café en su casa.",1h 41min,La balada del Sad Café
31,"6,6",--,Yuri Kolcheyev,Artur Makarov,"Añade un argumento en tu idioma
It's 1991, the last year of the Soviet Union, time of constant turmoil, meetings and demonstrations. Police detective major kazantsev is assigned to lead a team investigating robbery and murder of a prominent former army general. To find criminals he's forced to get in contact with various people in several Soviet cities while trying to maintain a relationship with be... Leer todo",1h 40min,Krov za krov
32,"7,7",--,Krzysztof Kieslowski,Krzysztof KieslowskiKrzysztof Piesiewicz,"Dos historias paralelas sobre dos mujeres idénticas. La una vive en Polonia y la otra en Francia. No se conocen, pero sus vidas están profundamente conectadas.",1h 38min,La doble vida de Verónica
33,"6,2",--,Sergey Solovyov,Sergey Solovyov,"Añade un argumento en tu idioma
The fantastic components allow Solovev to create displaced references between the cinematic narrative and the historical chaos during the last year of the Soviet empire.",2h 1min,Dom pod zvyozdnym nebom
34,"5,7",--,James Dearden,Ira LevinJames Dearden,A determined student murders his pregnant secret girlfriend and moves onto her twin sister who gradually becomes suspicious of her new lover.,1h 34min,Bésame antes de morir
35,"6,2",--,Roger Cantin,Roger Cantin,"Añade un argumento en tu idioma
Marleau travaille comme gardien de nuit dans un grand studio de production de films : Popcorn international. L'emploi lui convient parce qu'une carrière de comédien achevée en queue de poisson lui a laissé un goût amer. Marleau ne désire plus que tranquillité et anonymat. Le sort en décidera autrement quand un mystérieux individu assassine un à un les patrons de Popco... Leer todo",1h 36min,L'assassin jouait du trombone
36,"3,6",29%,Tony Markes,Tony MarkesDiana LevittEmerson Bixby,"Añade un argumento en tu idioma
""Swimwear Illustrated"" is approaching its fifteenth anniversary issue. From a group of eager and beautiful young women, five are chosen for a photo shoot on an island off the California coast. One of the five will be the cover girl, and she'll get an extra $100,000. On the island, the group stays at an isolated inn, staffed by the odd Frab. There's him, the five model... Leer todo",1h 25min,Bikini Island
37,"2,8",--,Khabib Faiziyev,Khabib FaiziyevVsevolod Ivanov,"Añade un argumento en tu idioma
An investigator for particularly important cases travels to the scene, where corruption and crime have taken on new sophisticated forms in the mountainous southern region of the country. Under the guise of an accidental robbery of a train, individual cars are hijacked, loaded with waste from metallurgical production - and essentially enriched gold ore. The kidnappers ... Leer todo",2h 2min,Au! Ograblenie poezda
38,"4,9",--,John Seale,Michael Thomas,"Añade un argumento en tu idioma
New York sax player arrives on the island nation of Vanuatu to find his missing brother. He learns that his brother had teamed up with a powerful shady foreigner and his femme fatale wife to find some sort of treasure.",1h 30min,La jungla del oro
39,"5,8",--,Mike Figgis,Mike Figgis,"The successful writer and professor of architecture Nick Kaminsky returns from New York to Elderstown to visit his biological mother Lillian Anderson Munnsen that is terminal. Nick does not know Lilian since he was adopted when he was a child but he pays the bill for her to stay in a private room in the hospital. While walking on the street, Nick stumbles upon his for... Leer todo",1h 52min,Pasiones prohibidas
40,"6,3",58%,Werner Schroeter,Elfriede JelinekIngeborg BachmannPatricia Moraz,"Una escritora y sus relaciones con dos hombres diferentes, uno alegre y otro introvertido.",2h 5min,Malina
41,"6,8",--,Kenneth Branagh,Scott Frank,"Una mujer pierde la memoria y es acogida por un orfanato, se recluta a un investigador privado para rastrear su identidad. Pronto descubre que podría tener una conexión con la vida pasada de la chica que pone en peligro sus vidas.",1h 47min,Morir todavía
42,"5,8",--,Mark Peploe,Mark PeploeFrederick Seidel,"A little boy, obsessed with blindness and violence, slowly gets trapped in his own delusions.",1h 31min,Solo en la oscuridad
43,"6,1",--,Damian Harris,Mary Agnes DonoghueBruce Joel Rubin,"A man is murdered when checking authenticity of ancient Egyptian jewelry at a museum. Adrienne finds out after the death of her husband, that he was using a fake name. Are the 2 deaths linked?",1h 44min,Engañada
44,"5,5",--,Errol Morris,Tony HillermanNeal JimenezEric Bergren,A Navajo police officer is mixed up in drug smuggling and murder on the reservation.,1h 51min,Tempestad en la llanura
45,"6,5",--,Wolfgang Petersen,Richard NeelyWolfgang Petersen,"Después de que un horrible accidente de coche le deje amnésico, un hombre empieza a desentrañar lentamente su impactante pasado.",1h 38min,La noche de los cristales rotos
46,"4,9",--,Jeff Kanew,Sara ParetskyEdward TaylorDavid Aaron Cohen,A female PI babysitting for a boyfriend gets stuck with his daughter and the case of her murdered father.,1h 29min,Detective con medias de seda
47,"5,1",--,Nicolas Roeg,Brian MooreAllan Scott,"Añade un argumento en tu idioma
An adulterous woman's faith in God is tested when her husband dies and miraculously comes back to life.",1h 45min,Frío en el paraíso
48,"5,0",--,Alien Castle,Alien Castle,"Añade un argumento en tu idioma
Right after Disneyland opens in Anaheim, California, in 1955, a toy salesman in town for a convention brings his wife with him so they can both go to Disneyland. They stay at a rundown place called the Sunset Motel nearby. Soon the wife is having an affair with a man staying at the motel. The husband hires a psychotic criminal to spy on them, the wife and her lover pl... Leer todo",1h 35min,Sunset Motel
49,"6,4",--,David Twohy,Henry KuttnerC.L. MooreDavid Twohy,Un viudo y su hija reciben la visita de una mujer que busca alojamiento para un extraño grupo de viajeros. Muchos misterios rodean al grupo y llevan a Wilson a un descubrimiento que afecta a su familia y sus vecinos.,1h 39min,Huida a través del tiempo
