,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
122,7.2,--,Lefteris Xanthopoulos,Lefteris KaponisLefteris Xanthopoulos,"In early 1950s Athens, an idealist shadow player, after forty years of dedicated work, witnesses the end of an era and the demise of his once popular art with the arrival of cinema.",1h 45m,O drapetis
123,7.1,--,Arturo Ripstein,Paz Alicia GarciadiegoGuy de Maupassant,"Perla is a teenager who has been prostituted by her mother, Tomasa and acts as a dancer in a cabaret-brothel. The pianist who plays at the venue is a romantic singer-songwriter and inveterate poet who would like to make art out of a sordid situation. When ""el Marro"", a sick sailor stops at the place and falls in love with the girl, the mother tries to cut off that rel... Read all",1h 50m,La mujer del puerto
124,--,--,Joaquín Cortés,Ayanta BarilliAlberto ConejeroVerónica Cortez,,--,La montaña de cristal
125,6.8,--,Lana Gogoberidze,Zaira ArsenishviliLana Gogoberidze,Add a plot,1h 48m,The Waltz on the Petschora
126,6.6,53%,Stephen Gyllenhaal,Graham SwiftPeter Prince,"In 1974 Pittsburgh, a high-school history teacher seeking closure tells his class about his experiences as teenager in England during WWII.",1h 35m,Waterland
127,6.6,--,Martín Rejtman,Martín Rejtman,"After his bike and money gets stolen from him, Lucio struggles to find his place in the surrounding reality of Argentina in the 1990s.",1h 15m,Cropped Head
128,6.7,53%,Erik Van Looy,Marc Punt,College initiation rites on one Belgian campus end in tragic death of one freshman. His friends are determined to see the justice done.,1h 38m,Ad Fundum
129,6.7,--,Tamás Tóth,Pyotr LutsikAleksey Samoryadov,The films hero is a metal worker named Ignat who is as strong and tough as the steel that his sprawling factory produces in the Ural Mountains. Its a great cheerless environment; life is arduous and dangerous; conditions at the plant are nearly subhuman. Almost every day brings a new crisis at the factory and Ignat is called upon to advert yet another potential disast... Read all,1h 20m,Deti chugunnykh bogov
130,6.1,56%,Bigas Luna,Cuca CanalsBigas Luna,A construction worker uses his charm and bravado in an attempt to attain enough finances to build his dream project.,1h 35m,Golden Balls
131,5.7,25%,Billy Weber,Frank Deese,"After their parent's divorce, 12-year-old Josh and 7-year-old Sam decide to go on an underage road trip. Sick of being ferried between their distant mother and remarried father, Josh and his brother steal a car and set out for Canada.",1h 36m,Josh and S.A.M.
132,7.2,--,Carlos Reichenbach,Carlos Reichenbach,"Two friends release a book called ""Western Feeling"". During the launch party, they meet people that remember them of several episodes from their youth.",1h 52m,Buccaneer Soul
133,8.2,--,Morshedul Islam,Morshedul Islam,"With a tragic story of the life and death by 'Selim AL-Din', the famous director 'Morshedul Islam' created ""Wheel"". The movie ""Chaka-The Wheel"", released in 1994, revolves around a unclaimed body. The drivers ware forced to carry a unclaimed body in fear of local authority. But no address was found in that said village. In this way, they went one village to another on... Read all",1h 5m,Chaka
134,6.0,71%,Aaron Kim Johnston,Aaron Kim Johnston,"The story of airmen training in rural Manitoba in the summer of 1942 to go overseas and become bomber pilots in World War II, as well as the romantic entanglements which overcome them while they contemplate life and love in a world at war.",2h,For the Moment
135,3.7,38%,Joseph Vittorie,Sam A. Scribner,"A young District Attorney pays a visit to his older brother, who is a Mafia boss. The older brother forces his girlfriend and his brother to witness a double murder, then sets them up so an Asian organized crime gang believes they committed the murders.",1h 33m,The Criminal Mind
136,7.4,--,Buddhadev Dasgupta,Buddhadev DasguptaPrafulla Roy,A bird catcher's empathy for the birds interferes with his livelihood.,1h 37m,Charachar
137,7.2,--,Michael Haneke,Michael Haneke,"71 scenes revolving around a recent immigrant, a couple that has just adopted a daughter, a college student and a lonely old man.",1h 40m,71 Fragmente einer Chronologie des Zufalls
138,5.8,--,Rosalia Polizzi,Rosalia PolizziMario Prosperi,"Buenos Aires, 1955. One of a family of Sicilian immigrants, the adolescent Laura is on the threshold of adulthood. Her father Francesco Lojacono, is a humble tailor whose relationship with his daughter is one of extreme conflict. As Laura becomes increasingly emancipated in Argentinian (and therefore American) fashion, her father feels personally betrayed. He becomes ... Read all",1h 39m,Anni ribelli
139,7.1,--,Rithy Panh,Shahnon AhmadÈve DeboiseRithy Panh,"In Cambodian refugee camps, when children are asked where rice comes from, they answer, ""from UN lorries"". They have never seen a rice field. One day, these children will have to learn to live in Cambodia, i.e., they will have to learn to cultivate, to plough, to work the land. Rice people tries to share this way of life, to demonstrate the fragile equilibrium on whic... Read all",2h 5m,Rice People
140,6.3,--,Ken McMullen,Terry JamesJames LeahyKen McMullen,A young actress becomes politically aware within the Paris Commune of 1871.,1h 40m,1871
141,6.9,--,Fernando Pérez,Maydo Royero,A young girl's academic asperation conflict with her family's struggle against poverty. Both these aspects are made all the more potent by the clear view they have of Ernest Hemingway's mansion in their home town just outside Havana.,1h 30m,Hello Hemingway
142,6.7,--,Jure Pervanje,Nebojsa PajkicGorazd Perko,A thief commits daring robberies (a la Raffles) in Slovenia during the 1920s. While he romances the ladies a persistent detective tries to hunt him down and bring him to justice.,1h 30m,To the Limit and Beyond
143,6.8,--,Attila Janisch,András Forgách,"A thirty-five years old, divorced and financially struggling man goes to the post office one day by chance, where he witnesses an armed robbery. The robber is distracted and the man grabs a bundle of money wrapped in a nylon bag at his feet and runs off with is. While fleeing, unknowingly and unwittingly, he fatally wounds an elderly woman. His crime is accidental. Is... Read all",1h 12m,Shadow on the Snow
144,7.0,100%,Darezhan Omirbayev,Darezhan Omirbayev,"Living in Almaty, Kazakhstan, a young man is preparing to become a bus conductor. One day, in between wandering the city streets, and going to the movies, he makes the acquaintance of a female student.",1h 12m,Kairat
145,7.2,95%,Éric Rohmer,Éric Rohmer,"Five years after losing touch with a summer fling, a woman has difficulty choosing between her two suitors.",1h 54m,A Winter's Tale
146,4.6,0%,Svetlana Proskurina,Andrej Tsjernych,An acclaimed Russian actor suffers from spiritual malaise.,1h 28m,Mirror Reflection
147,6.7,100%,Nick Gomez,Nick Gomez,The lives of two incompetent young men from Brooklyn spin out of control after a friend returns from Florida with guns to sell.,1h 40m,Laws of Gravity
148,5.9,--,Hideo Yamaoka,Hideo Yamaoka,"This independent film follows the actions and inner thoughts of four unusual individuals as they go about their lives in Tokyo, occasionally meeting up with one another. Their thoughts tend to focus on questions of death, existence, and the conflict of society against the individual. All of the action is performed silently, with narration dubbed over.",1h 22m,Pickled Punk
149,6.1,--,Iku Suzuki,Ikuko SenagaShigekazu Takagi,A young boy and girl attempt to save a human civilization on Mars before what remains of the planet's ecosystem is destroyed.,--,The E.Y.E.S. of Mars
150,7.3,--,Jose Javier Reyes,Jose Javier Reyes,Only son Carlitos suddenly becomes the man of an all-female household when his father dies of a heart attack. He falls in love with an offbeat girl and is forced to choose between following his heart and risking losing the love of the family who has nurtured him all his life.,1h 58m,Loving Someone
151,6.6,81%,Caroline Thompson,Anna SewellCaroline Thompson,"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life.",1h 28m,Black Beauty
152,6.2,--,Luis Estrada,Luis EstradaHugo HiriartJaime Sampietro,"Ambar is a trip that goes beyond the certainties of reality to reveal an astounding world governed only by imagination. When a famous hunter and his young apprentice go on an expedition looking for the mythical world of Bogonsor, a place that promises riches as well as fearsome dangers, they start the adventure that will change their destinies. Surrounded by fabulous ... Read all",1h 31m,Ámbar
153,6.7,--,Gakuryû Ishii,Yorozu IkutaGakuryû Ishii,"Every Monday at 6 pm a young woman is murdered in the subway. The psychiatrist Setsuko Suma is called in to assist the police. The trail leads to another psychiatrist - Dr Rei Aku - who Setsuko used to date. As she get closer to the solution, she gets more and more convinced that Aku's deprogramming of former sectmembers is important.",1h 56m,Enjeru dasuto
154,4.8,--,Guy Magar,Guy Magar,A former mafia footsoldier tries for a quiet life working in a used book store but his life is up-ended by the arrival of his hot-headed nephew who is instantly drawn into the gangster lifestyle.,1h 37m,Lookin' Italian
155,5.2,--,BJ Davis,Julia DavisKely McClungRob Neighbors,"D.E.A. agent, John Lambert fights the powerful drug cartels on a daily basis. But when his partner is killed in a violent shoot-out, Lambert needs some time away from the job to cope.",1h 29m,Stickfighter
156,4.9,--,Brent Huff,Brent Huff,"Alan and his pregnant wife, Amy, plan to spend a quiet weekend at their isolated vacation home in the woods. They are joined by two other couples, Bill and Sheri and then Charles and Liz. Suddenly they're confronted by two gun-toting killers, Bobby and Red. The three couples try to accommodate the killers' demands but tensions climb and violence erupts.",1h 30m,We the People
157,6.6,--,Léa Pool,Roland BarthesLéa Pool,"During the long train ride from Montreal to Vancouver, a man and woman find themselves increasingly attracted to each other.",1h 33m,Mouvements du désir
158,9.2,--,Ulf von Mechow,Ulf von Mechow,,1h 30m,Die Jüdin und der Hauptmann - Eine Liebe in Minsk
159,8.1,--,Olivia M. Lamasan,Shaira Mella SalvadorMel Mendoza-Del RosarioDon Cuaresma,"Lacking opportunities in her own country, Marissa (Chinchin Gutierrez) decides to work overseas. She then decides to leave her son, BJ (Karl Angelo Legaspi), with her best friend, Ana (Aiko Melendez). As Marissa fails to return, Ana decides to raise BJ as her own. After forming a family with Mike (Richard Gomez), Ana is astounded as Marissa finally comes home to claim... Read all",1h,Maalaala mo kaya: The Movie
160,6.3,--,Iradj Azimi,Iradj Azimi,"Jean Yanne, Daniel Mesguich, Claude Jade: A la recherche de la fortune et du paradis ils ne connurent que l'enfer.",2h 10m,Le radeau de la Méduse
161,--,--,Naidangin Nyamdawaa,E. MonkherdeniLooliin ShamsaranshavD. Zerendarzav,"In Mongolia. After the death of the reincarnation of the Dalai Lama, monks are looking for a replacement. A little boy, Monchetenger, would like to be this lucky one, in order to relieve his widowed and destitute mother",1h 7m,An Unfortunate Fortune
162,4.1,--,Ron Senkowski,Ron Senkowski,"A young law intern realizes that his elementary view of lawyers is hopelessly idealistic and his world is shattered by its brutal reality. His wishes for legal reform are brought about through his wild, vivid, and often sexy imagination.",1h 43m,Let's Kill All the Lawyers
163,6.5,--,André Klotzel,Djalma Limongi BatistaAndré KlotzelFernanda Torres,"This is a comedy; a double satire of Brazilian soap operas and at the same time, about ""savage capitalism"" in 1990's Brazil where the Amazon jungle is exploited, while killing Indians and appropriating the land of its few surviving owners. The plot is headed mostly by Hugo Assis (Jose Mayer), apparently at first a major industrialist, and Elisa Medeiros (Fernanda Torr... Read all",1h 26m,Capitalismo Selvagem
164,7.0,--,Martin Sulík,Ondrej SulajMartin Sulík,"At 38, Thomas is at a crossroads in his life. His parents are nonstop guilt-inducers, his ex-wife is always on his back, and his son is far from inspirational. Thomas himself is almost too intellectual to survive daily life. The attentions of a straightforward English teacher seem to be a way out.",1h 30m,Vsetko co mam rad
