,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
472,3.9,17%,Mark Lafferty,Mark LaffertyShahin Chandrasoma,"Failing test scores, drunk teachers, and an extortionist principal; it's up to Vice-Principal Tom to expose the principal's corruption and turn the school around before the school board shuts them down.",1h 37m,Lower Learning
473,--,--,Liliane de Kermadec,Liliane de Kermadec,Add a plot,1h 33m,Le murmure des ruines
474,2.6,--,Vincent Weller,Jeff SiegelMark RowlandVincent Weller,"In this over-the-top comedy, the relationships of three girls and fours guys - in affluent, adolescent suburban reality - intersect through the topsy-turvy world of love, power...and hooking up.",1h 35m,Hooking Up
475,6.0,50%,Paul Cotter,Paul Cotter,"An 83 year-old man returns to Germany for a long planned journey of atonement. When Ross, his useless son agrees to drive him there, a nightmare family road trip ensues.",1h 24m,Bomber
476,8.8,--,Dane AndersonBryan C. Watkins,Dane AndersonBryan C. Watkins,"After years of auditioning without booking a thing, four wannabe actors all set their sights on the role of Halitosis in the Roman war epic ""Forgotten Trojans"" in this hip, hilarious, humiliating view of Hollywood from the bottom up.",--,Drama Kings
477,5.2,--,Jason Naumann,Dan EwaldRajeev SigamoneyDan Steadman,"When Pastor Jerry gets some troubling news, he sets out to create a contemporary Christian pop group that will reach his son - before his teenager dies and goes to hell.",1h 30m,Jesus People: The Movie
478,6.0,--,R.J. McFarlane,Peter Berube,"A mockumentary that follows the stories of three Hollywood-obsessed independent production companies as they take their best shot at getting their overly ridiculous movie ideas, and their careers, made.",--,Thanks for Dying
479,--,--,Javier Gorleri,Javier Gorleri,,1h 27m,Fraternalmente
480,6.2,--,Trent Harris,Trent Harris,A woman accidentally discovers the Plaque of Kolob which leads her to discover an insidous alien plot for world domination documented by a disreputable early Mormon prophet.,1h 20m,Plan 10 from Outer Space
481,--,--,Jean-Henri Meunier,Joëlle DupuyJean-Henri Meunier,"It's a horror movie. Yes, a horror movie about people who have no story. That's the horror. They're all stuck in the same uneventful day over and over again. Horrible.",1h,Sans queue ni tête
482,6.3,67%,Louis C.K.,Louis C.K.,"Charles is the owner of a photo-shop. He is not too friendly and spends his evenings alone, and one day he finally decides to get a social life. He meets elderly Florence, who is tormented by her gambling husband Lester and longs for the son Willie she hasn't seen or heard from in 20 years.",1h 27m,Tomorrow Night
483,5.8,--,Mark Penney,Mark Penney,"Amy and David are two underachievers from suburbia. Amy has had a rough life raised by her neglectful drug addicted single mother. David has been raised in a more conventional family, but his lack of motivation has driven his father crazy. When Amy meets David it seems they both find what they are looking for. But when Amy gets pregnant, both Amy and David go through ... Read all",1h 17m,The Right Way
484,5.3,--,Christopher J. Dinnan,Christopher J. Dinnan,A comic book store owner Timmy tries to return his engagement ring from his ex-fiancée who dumped him but kept it.,1h 29m,Zeitgeist
485,5.4,33%,Bruce Campbell,Bruce CampbellDavid M. GoodmanSam Raimi,The brains of a Russian taxi driver and a wealthy businessman are brought together in one body by a mad scientist.,1h 30m,Man with the Screaming Brain
486,2.7,--,Stuart Paul,Simon PaulStuart Paul,"A mysterious college professor becomes the focus of a murderer investigation when he is framed by his rival, Dr. Crazx, a Pulitzer prize winning psychiatrist.",2h 18m,The Legend of Simon Conjurer
487,7.7,--,Óscar Sánchez,Matteo Marconi,"Based on a true story. This is Matteo's life, an Italian seducer and adventurer. He is an university student, son of an honest and hard working Italian family. he paid for his studies and earned his living by selling bicycles to foreign women, trying to realize his big dream, realize a movie.",1h 28m,Il Toscanaccio
488,6.0,33%,Mike Million,Mike Million,"Professor Thurber loves to teach, but can't stand all the politicking. So when his opportunity for tenure is announced, he goes out on a limb to prove his worth, but unexpectedly falls in love with the girl who might replace him.",1h 29m,Tenure
489,6.8,--,Matheus Souza,Matheus Souza,"A girl decides to leave her boyfriend and run away to an unknown place. Before she leaves, she decides to meet up with him, but they have only one hour to reflect on their time together.",1h 20m,That's It
490,6.5,--,Kieran MulroneyMichele Mulroney,Michele MulroneyKieran Mulroney,A washed-up writer forms an unlikely friendship with a teenager from Long Island.,1h 50m,Unlikely Hero
491,8.0,--,Tommy Wood,Neal Shannon CrueyTommy Wood,"In a small, sleepy Georgia town, Bobby Hicks rules the roost, until he is found grilled to death on his still-warm barbecue smoker. When the town's only lawyer informs a select group that Bobby has left over a quarter-million dollar inheritance to the last one of them left living, things take a turn for the worse. In the midst of the chaos, Bobby's niece Megan falls f... Read all",1h 27m,Grilling Bobby Hicks
492,3.7,8%,Sam Pillsbury,John 'J.D.' DruryKevin LymanJohn Francis Sullivan,"A group of teens and a veteran surfer take a road trip from Ventura, California to the San Fernando Valley in order to track down a prized stolen surfboard.",1h 27m,Endless Bummer
493,7.1,--,Laurent Tirard,Laurent TirardGrégoire VigneronAlain Chabat,"Nicholas has every reason to keep things in life unchanged; however, when he accidentally overhears mum and dad talking about a new baby brother, his world will turn upside down. Will they abandon him to make room for the little stranger?",1h 31m,Petit Nicolas
494,--,--,Allan Ondash,Allan Ondash,"A conservative couch potato who can find nothing to watch on television, chooses to incessantly view the preview channel. That is, until a mishap causes his television to go haywire.",1h 13m,The Preview Zone
495,6.1,90%,Joshua Grannell,Joshua Grannell,"A woman screens snuff films disguised as horror films to great success at her movie theater, until a high school student learns that the murders are real.",1h 38m,All About Evil
496,8.0,--,Ian Vernon,Ian Vernon,"All Damian & Mark have to do is buy a spade, bury the drug dealer's body, appease Damian's mouthy girlfriend, lose their virginity, and head to Spain. Easier said than done when the killer's in pursuit and you're...Rebels Without a Clue.",1h 20m,Rebels Without a Clue
497,7.1,--,Corey Shurge,Corey Shurge,"A small farm town in Kentucky bands together to convince Dingus, the village idiot, that he will be competing in the Summer Olympic Games and that the event will be held in their town of Anvil County (Population: 43).",1h 34m,The Triumph of Dingus McGraw: Village Idiot
498,8.3,83%,Jeremy Lamberton,Frank P. DeLarzelere III,"The story of Frank P. DeLarzelere III aka Biker Fox, Tulsa, Oklahoma's misunderstood motivational bicyclist, nature conservationist and muscle car guru. Part-documentary and part-self-help testimonial, the film navigates the uneasy relationships DeLarzelere has with both the city of Tulsa and himself, as his Biker Fox character's intentions of spirited goodwill someti... Read all",1h 15m,Biker Fox
499,7.2,--,Jan Sverák,Jan Sverák,"A six-year-old boy's favorite toy is a bear named Cookie. But the child has asthma, and Cookie's old dusty skin is harmful to him, so mom throws the toy in the trash.",1h 35m,Kuky se vrací
500,4.8,50%,Michael Davis,Michael Davis,"A young boy finds a crate of green beans. When they're planted, they grow a beanstalk to the clouds, where a castle of giants are habited.",1h 18m,Beanstalk
501,5.4,70%,Rosario Roveto Jr.,Billy Van ZandtJane MilmoreVincent Pagano,"When Anthony's African-American girlfriend Alissa meets his Italian-American family at his grandfather's funeral, confrontations, confessions, and a hilarious race to the altar ensue!",1h 32m,A Wake in Providence
502,6.7,--,Susan K. Brigham,Susan K. Brigham,"This is the story of ""Johnny"", a struggling blues musician estranged from both his family and the country roots he left behind. Faced with endless dead-end gigs and his own loss of passion for the music he once thought was his life, he finds himself returning home to the three generations of women that he left behind.",2h 1m,Greasewood Flat
503,5.1,--,Nicolas Spanos,Nicolas Spanos,Add a plot,1h 32m,Tria poulakia kathontai...
504,7.3,57%,Mohsen Amiryoussefi,Mohsen Amiryoussefi,"For forty years, Esfandiar has been unconcernedly preparing corpses for the journey to their final resting place. One day, whilst preparing a burial service, he's taken ill. Might he too be mortal ?",1h 28m,Bitter Dream
505,--,--,Stephen Rigg,Sam KearneyMark MillicentMark Nuttall,,--,The Making of... Fizzy Days
506,6.1,--,Nathaniel Nose,Nathaniel NoseJames OhngrenFinn Wrisley,Add a plot,--,Talent
507,5.5,--,Eric Amadio,Eric Amadio,"Vignettes about eight different couples at varying points in their relationships, each having conversations immediately after having sex.",1h 17m,After Sex
508,6.7,82%,Michael Dougherty,Michael Dougherty,"Five interwoven stories that occur on Halloween: an everyday high school principal has a secret life as a serial killer; a college virgin might have just met the guy for her; a group of teenagers pull a mean prank; a woman who loathes the night has to contend with her holiday-obsessed husband; and a mean old man meets his match with a demonic, supernatural trick-or-tr... Read all",1h 22m,Trick 'r Treat
509,7.2,--,Michael Fouther,Michael FoutherLesa McRoyal-Fouther,"A couple's dream wedding sets the stage for a cultural clash when their families, from different sides of the tracks, come together for the ceremony.",1h 32m,Cordially Invited
510,7.2,--,Jamie Sharps,Jamie Sharps,"With a rash of recent Sasquatch sightings in the white mountains of New Hampshire, senior resident Dusty Miller takes it upon himself to unleash 'Operation Nail Bigfoot', a five man expedition team determined to capture video footage, collect hair samples, and search for footprints left by the elusive primate. But as the team soon realizes hunting for Bigfoot isn't ev... Read all",1h 30m,The Bigfoot Diaries
511,6.5,--,Frank Howson,Frank Howson,A group of people get together to remember a man they once knew named Nigel. Unfortunately everyone's opinion of this man is so vastly different you soon realize nobody knew him at all.,1h 28m,Remembering Nigel
512,4.7,--,John Wesley Norton,John Wesley Norton,"An adept spoof of cinema's behind-the-scenes experiences, Not Another B Movie combines frightening and disgusting zombies with frightening and disgusting hack directions to tell a hilarious story! With a cast that includes Ed Asner, Joe Estevez and David Faustino, it's an insightful romp through the horror film industry and the horrors of the film industry.",1h 27m,Not Another B Movie
513,4.1,--,Tahmineh Milani,Tahmineh Milani,"Ziba and three of her prison cohorts, recently released from a Tehran prison, settle in an out of town doctor's house posing as house sitters and embark on a get rich quick scheme.",1h 30m,Tasvie hesab
514,7.8,--,Rob Dionne,Rob Dionne,"Stranded on a nightmarish movie set with no real experience and no way to get home, Alex will find out if he has what it takes to help the crew get the last shot and save the movie.",1h 22m,Do It in Post
515,3.3,93%,Tim PilleriJim ZaguroliAndrew Genser,Tim Pilleri,A demon chef murders culinary students one by bloody one.,1h 25m,Panman
516,7.6,--,Phillip Lee Duncan,Phillip Lee Duncan,"Ex-American G.I returns to Germany after 20 years to make a film and oddly enough winds up homeless on the streets of Berlin. While there, he ends up discovering secrets about himself and his past family history.",--,Love Songs for Scumbags
517,4.1,--,Carlos Rincones,Carlos Rincones,"On the way to the party of the year, four friends decide to play an old school prank that lands them in jail and unleashes a chain of events that will unfold throughout the course of one day.",1h 30m,Malaventura
