,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
103,"7,4",--,John Sayles,Rosalie K. FryJohn Sayles,"La joven Fiona vive con sus abuelos en un pequeño pueblo de pescadores, donde participa activamente para desentrañar los misteriosos secretos.",1h 43min,El secreto de la isla de las focas
104,"6,5",--,John Pasquin,Leo BenvenutiSteve Rudnick,"Cuando un hombre hace caer inadvertidamente a Santa Claus de su tejado en Nochebuena, es reclutado mágicamente para ocupar su lugar.",1h 37min,¡Vaya Santa Claus!
105,"6,1",--,Pixote HuntJoe Johnston,David KirschnerDavid CasciErnie Contreras,"Un niño cobarde, que entra en una biblioteca para escapar de una tormenta, es transformado en una ilustración animada por el guardián de las palabras. Tiene que superar los obstáculos de los libros clásicos para volver a la vida real.",1h 20min,El guardián de las palabras
106,"6,4",--,Wes Craven,Wes Craven,"Una fuerza demoníaca ha escogido a Freddy Krueger como su portal hacia el mundo real, y Nancy intenta detenerlo una vez más.",1h 52min,La nueva pesadilla de Wes Craven
107,"6,4",--,Richard Rich,Richard RichBrian Nissen,"Un hechicero ávido de poder mantiene a una princesa bajo un hechizo que la convierte en cisne durante el día, mientras que por la noche vuelve a ser temporalmente humana.",1h 33min,La princesa cisne
108,"6,1",--,John Ruane,John RuaneJim BartonTim Winton,"Añade un argumento en tu idioma
Ort Flack is 12 years old and lives with his mother and his sister Tegwyn in the Australian outback. The three of them also have to take care of their old grandma and their paralyzed father. It is not easy for one mother to take care of everybody. But one day a mysterious stranger, Henry, comes to their desolate house to help them...",1h 45min,"That Eye, the Sky"
109,"3,7",21%,Mark Lewis,Jay SommersDick ChevillatLeslie Stevens,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.,1h 30min,Gordy
110,"7,1",--,John Carpenter,Michael De Luca,Un investigador de seguros sospecha del impacto que los libros de terror de cierto autor tienen en su audiencia.,1h 35min,En la boca del miedo
111,"5,0",--,Nicholas Mariolis,Nicholas Mariolis,"Añade un argumento en tu idioma
Author of erotic literature is suffering from writer's block. Beautiful women from various eras of history start appearing to the desperate man to introduce him to erotica popular in their times to help him find inspiration.",--,Night Visions
112,"4,7",--,Anthony Edwards,Lance W. DreesenClint HutchisonMark Twain,"Añade un argumento en tu idioma
An archeologist finds remains of a famous explorer and moves them to a museum. This causes the spirit of the explorer to become restless. He wants his bones properly buried and returns as ghost to seek help from the archeologist's son.",1h 28min,El misterioso fantasma de un niño muy normalito
113,"7,0",--,József Pacskovszky,Dezsö KosztolányiJános MatúzJózsef Pacskovszky,"Añade un argumento en tu idioma
A middle-aged writer (Kornél Esti) travels to Germany to deliver a lecture. During the long journey he recalls the memories of another journey he made 30 years before.",1h 39min,Esti Kornél csodálatos utazása
114,"3,1",--,Nick Rotundo,Nick RotundoPaco AlvarezNicolas Stiliadis,"Añade un argumento en tu idioma
Alexander the Great's sword is stolen from a museum as it holds special powers for the reincarnation of Alex. Illegal gladiator style duels are held around NYC. The cop investigating has visions of these fights.",1h 32min,El policía gladiador
115,"5,0",--,Zoran Perisic,Florence FoxE. Nesbit,"Añade un argumento en tu idioma
Stuck in their late Grandfather's (Sir Peter Ustinov's) country cottage with no television, Anthea (Laura Kamrath), Robert (Nick Klein), and Chris (Timothy Hegeman) are resigned to a boring week until they find a moldy old carpet and a strange golden egg. But when the egg accidentally falls into the bonfire, it hatches into the mythical firebird, the Golden Phoenix. S... Leer todo",1h 34min,The Phoenix and the Magic Carpet
116,"5,9",--,Jeremiah S. Chechik,Steve BloomRobert Rodat,"A young boy's imagination summons cowboy legend Pecos Bill, who helps him save the family farm from a greedy land-grabber. With the help of a lumberjack and a railroad worker, they all embark on a surprise-filled adventure.",1h 36min,Un cuento: El mito de Pecos Bill
117,"5,9",47%,Scott Murphy,Mary O'Kicki,"After Tommy's fathers recent death in an airplane crash , he and his sister are sent to live in the small town of Erinville. Tommy and his cousin Alex spend the summer trying to prove the town story teller is a leprechaun.",1h 34min,Behind the Waterfall
118,"5,8",--,Mel Brooks,Mel BrooksRudy De LucaSteve Haberman,Una parodia de la clásica historia de vampiros y sus famosas adaptaciones cinematográficas.,1h 28min,"Drácula, un muerto muy contento y feliz"
119,"6,7",--,Shûsuke Kaneko,Kazunori ItôJames Shanks,Una especie en hibernación de aves carnívoras gigantes se despierta en una isla japonesa poco después de que el ejército se encuentra con una masa no identificada que se mueve bajo el agua en alta mar.,1h 36min,Gamera: El guardián del universo
120,"6,3",80%,Raúl Ruiz,Raúl RuizFederico Muchnik,"Añade un argumento en tu idioma
An absurdist odyssey through downtown Manhattan with a sweet old serial killer, a student-cum-critic-cum-musician and assorted international bohemians.",1h 23min,The Golden Boat
121,"6,4",47%,Raoul Servais,Frank DanielRaoul ServaisAlain Robbe-Grillet,"Añade un argumento en tu idioma
A young prince is taken for tuition at a seaside hotel but quickly bores and wanders off to visit a nearby lighthouse. Befriended by the keeper, he learns of a secret world he can see inside the light of the lamp: the world of Taxandria, ruled by the dictatorship of the 'eternal present' where all machines, progress, and time have been banned. However, a naive but cre... Leer todo",1h 22min,Taxandria
122,"7,5",70%,Jim Jarmusch,Jim Jarmusch,William Blake se da a la fuga tras matar a un hombre y encuentra a un nativo americano llamado Nadie que lo prepara para viajar al mundo espiritual.,2h 1min,Dead Man
123,"6,5",--,Cheick Oumar Sissoko,Cheick Oumar Sissoko,"Añade un argumento en tu idioma
Documents the rise and fall of a cruel and despotic village chief Guimba, and his son Jangine in a fictional village in the Sahel of Mali.",1h 33min,"Guimba: un tyran, une époque"
124,"7,1",52%,Joe Johnston,Jonathan HensleighGreg TaylorJim Strain,"Cuando dos niños encuentran y juegan a un juego de mesa mágico, liberan a un hombre atrapado en él durante décadas, y a una serie de peligros que solo pueden detenerse si se acaba el juego.",1h 44min,Jumanji
125,"5,9",--,Jean-Marie Poiré,Christian ClavierJean-Marie Poiré,"Gerard Depardieu plays a sleazy Paris nightclub owner and ex-detective who flies to Hong Kong to rescue the young son of a friend murdered by the Chinese mob. He leaves the boy in the hands of an earnest priest (Christian Clavier), who escorts him back to Paris. Soon Clavier and Depardieu are fighting it out, each shadowed by his good or evil guardian angel.",1h 50min,Ángeles guardianes
126,"7,0",--,Woody Allen,Woody Allen,"Cuando él descubre su hijo adoptado es un genio, un escritor de deportes de Nueva York busca a la madre biológica del niño: una estrella porno tonto y prostituta.",1h 35min,Poderosa Afrodita
127,"7,6",--,Alfonso Cuarón,Frances Hodgson BurnettRichard LaGraveneseElizabeth Chandler,Una niña es relegada a la servidumbre en un internado cuando su padre desaparece y se presume que ha muerto.,1h 37min,La princesita
128,"4,5",--,Bob Hoskins,Ashley SidawayRobert Sidaway,"Four kids and a dog embark on the adventure of a lifetime -- the search for the end of the Rainbow. With the aid of computers and an irrepressible belief, they achieve the impossible, finding and riding the multicolored arc. But the gold they take starts a more dangerous adventure, because gold gives the Rainbow energy and the Rainbow gives the world its colors...and ... Leer todo",1h 38min,Rainbow
129,"4,6",--,Wes Craven,Eddie MurphyVernon LynchCharlie Murphy,"Un barco atraca en Brooklyn con su tripulación muerta, pero alguien se baja y la matanza continúa en tierra. Un vampiro caribeño busca a una mujer concreta, medio humana medio vampiro. Rita es la detective que investiga los asesinatos.",1h 40min,Un vampiro suelto en Brooklyn
130,"8,3",100%,John Lasseter,John LasseterPete DocterAndrew Stanton,"Un vaquero de juguete se encuentra celoso y amenazado cuando un nuevo juguete, un guardián espacial, se convierte en el favorito del niño al que pertenecen.",1h 21min,Toy Story
131,"5,7",--,Siu-Tung Ching,Wai-Lun LamSandy ShawCheuk-Hon Szeto,"Añade un argumento en tu idioma
A serial adventure writer with problems in his personal life lives out the adventures of his literary hero, King of Adventurers.",1h 31min,Mo him wong
132,"6,6",--,Irina Evteeva,Irina Evteeva,"Loosely based on tales by E. T. A. Hoffman. In a wonderland inhabited by fiery salamanders and winged spirits, good fights evil in search of a life-giving talisman whose finder will rule the world.",50min,Eliksir
133,"6,3",--,Sabina BermanIsabelle Tardán,Sabina Berman,"Añade un argumento en tu idioma
Gina (Diana Bracho) is a modern business woman in her late forties, she has a lover named Adrian, who she sees once in a while just to have sex; they are both atracted to the historic figure of Pancho Villa, while he admires his power, she admires his virility. As Gina helps Adrian (who is a journalist) to write a book about Pancho Villa, she discovers the similarity ... Leer todo",1h 27min,Entre Pancho Villa y una mujer desnuda
134,"5,5",--,John Henderson,John Fusco,"El Dr. Dempsey, científico estadounidense que se ha convertido en un escéptico tras una desastrosa decisión equivocada, no está precisamente entusiasmado con ser enviado a Escocia para probar la existencia del monstruo del lago Ness.",1h 41min,Lago Ness
135,"6,5",--,José Luis García Agraz,Eliseo Alberto,"Añade un argumento en tu idioma
In this remake of the 40's classic, two lovers murder each other, leading to an investigation and the closing of the Saln Mxico, a famous place where people used to go to dance before WWII. The police investigation leads to several flashbacks about the life and death of a low-life dancer named Mercedes (Maria Rojo) and her lover.",1h 19min,Salón México
136,"4,0",--,Wolfgang Büld,Wolfgang BüldHans WethArne Elsholtz,"Añade un argumento en tu idioma
Dieter dreams of the great career as a pop singer. His parents, both sworn relics of the hippie era, are worrying, because Dieter doesn't want to get to know any girls. So they push him to go to discotecs. There he meets Petra, who is already engaged to the heir of millions, Hilmar. But the power of their feelings is stronger and beams the couple back to the year 197... Leer todo",1h 30min,Der Trip
137,"5,3",41%,Norman Jewison,Jeff RothbergFrancis X. McCarthy Jr.Alvin Sargent,"Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.",1h 50min,Bogus
138,"5,2",--,Steve Barron,Sherry MillsSteve BarronTom Benedek,"Pinocho, una de las creaciones del fabricante de marionetas Geppetto, cobra vida por arte de magia. Pinocho tiene un gran deseo, convertirse en un niño de verdad algún día, pero tiene que aprender a actuar con responsabilidad.",1h 36min,"Pinocho, la leyenda"
139,"5,2",--,Sau Hin HaHerman Yau,Ting Chau,"Añade un argumento en tu idioma
Kids are sucked into their TV and have to fight pirates to return home",1h 32min,Huang jin dao li xian ji
140,"5,3",--,Don BluthGary Goldman,Stu KriegerDon BluthGary Goldman,"An evil Queen banishes a flower loving troll named Stanley (Dom DeLuise) to New York City, where he befriends two young children.",1h 16min,El jardín mágico de Stanley
141,"5,1",--,Pavel Arsenov,Vadim KorostylyovAleksandr VolkovL. Frank Baum,"Añade un argumento en tu idioma
The evil witch Gingemma conjures up a cyclone to take little Elli away from her mother, and is crushed for her wickedness. Upon landing in the Magic Land, Elli's dog, Totoshka, becomes a remarkably intelligent advisor, who suggests she take the silver shoes the witch was wearing. Wralan, the Cyclone, reports the accident to Bastinda, the Wicked Witch of the West. Near... Leer todo",1h 3min,Volshebnik Izumrudnogo goroda
142,"6,4",--,Dani Kouyaté,Dani Kouyaté,"Añade un argumento en tu idioma
A storyteller named Djeliba comes to the town of a young boy named Mabo with promises that he will reveal the origin of the boy's ancestry.",1h 34min,Keita! L'héritage du griot
143,"4,1",--,Jim Wynorski,Mark Thomas McGee,"Añade un argumento en tu idioma
Jealous witch Erica uses her powers to influence her unwitting husband Larry and his colleagues, who all work for a big law firm.",1h 33min,"Satánica, todo el mal en ella"
144,"6,9",--,Yôichi Higashi,Yôichi HigashiTakehiro NakajimaSeizo Tashima,"Añade un argumento en tu idioma
Tells of the childhood of nine-year-old twins in a rural village in Japan after World War 2. Includes the boys' relationships with their schoolteacher mother, civil servant father, elderly landlord, a rough new boy at the school, and three mysterious spirits in the form of old women.",1h 52min,Eno nakano bokuno mura
145,"6,0",--,Sean McNamara,Shin Sang-okTuri MeyerAlfredo Septién,"Añade un argumento en tu idioma
A young prince fights to free his people with the help of his family mascot, a small dragon who grows upon eating metal.",1h 50min,La leyenda de Galgameth
146,"5,1",--,Jeremy Haft,Jeremy HaftEric ParkinsonPeter White,"Present-day Portland suburbs kids Dylan and Nicole go on the camping trip with their family, and when they enter a mysterious cave in the mountains, they're transported back in time to 1870, where they meet mountain man Jeremiah.",1h 36min,Una fantástica aventura
147,"6,0",--,Lloyd Kaufman,James GunnLloyd KaufmanAndrew Deemer,"Añade un argumento en tu idioma
Tromeo, a filmmaker, falls in love with Juliet, the daughter of a former partner who tried to steal his business from him.",1h 47min,Tromeo y Julieta
148,"7,1",--,Peter Jackson,Fran WalshPeter Jackson,"Tras un accidente de coche en el que muere su mujer, un hombre descubre que puede comunicarse con los muertos para estafar. Sin embargo, cuando aparece un espíritu demoníaco, puede ser el único que impida que mate a vivos y muertos.",1h 50min,Agárrame esos fantasmas
149,"6,4",--,Rob Cohen,Patrick Read JohnsonCharles Edward Pogue,"El último dragón y un desilusionado caballero matadragones deben cooperar para detener a un malvado rey, al que se le concedió una inmortalidad parcial.",1h 43min,Dragonheart (Corazón de dragón)
150,"5,7",36%,Nora Ephron,Peter DexterJim QuinlanNora Ephron,Dos reporteros sensacionalistas reciben un informe de que el arcángel Miguel vive con una anciana y descubren que es cierto. Pero esa no es la única sorpresa.,1h 45min,Michael
151,"4,6",--,Tim Pope,James O'BarrDavid S. Goyer,The spirit of the Crow resurrects another man seeking revenge for the murder of his son.,1h 24min,El Cuervo: Ciudad de ángeles
152,"6,5",43%,Joe Pytka,Leo BenvenutiSteve RudnickTimothy Harris,Los Looney Tunes buscan la ayuda de la leyenda del baloncesto Michael Jordan en un intento desesperado de ganar un partido del que depende su libertad.,1h 28min,Space Jam
